User Registration Data,,,,
UserID,Gender,Paid/Unpaid,Education,NRI
UI-8990-ZXLSU,Female,No,No,0
UI-2275-RBYQS,Female,No,No,0
UI-8473-VUVJN,Male,No,No,1
UI-6289-CPNLD,Male,Yes,Yes,0
UI-5536-SLHPM,Female,Yes,No,0
UI-4419-UJMUS,Male,Yes,Yes,0
UI-7794-JASDG,Male,No,No,0
UI-7609-YBPXG,Male,No,No,0
UI-5519-TEEUH,Male,No,Yes,0
UI-7856-GANIL,Male,Yes,No,1
UI-0804-XBFBV,Female,No,Yes,0
UI-2676-OXPPQ,Male,No,No,0
UI-3703-TTEPD,Male,No,No,0
UI-2799-TSLAG,Female,Yes,Yes,0
UI-0196-VULGZ,Female,Yes,No,1
UI-8837-VVWLQ,Female,No,No,0
UI-2696-NARTR,Male,No,No,0
UI-2208-NKVVH,Male,Yes,Yes,0
UI-7614-QVWQL,Male,Yes,Yes,0
UI-1976-CFOCS,Female,Yes,No,1
UI-4631-OACRM,Male,No,No,1
UI-7139-JZFVG,Male,Yes,Yes,0
UI-4987-GQWPO,Male,No,No,0
UI-3755-JBMNH,Male,Yes,No,1
UI-1757-TCATG,Male,Yes,Yes,0
UI-6345-ULYRW,Male,Yes,No,1
UI-4776-XSKYQ,Female,Yes,Yes,0
UI-8048-DSDFQ,Male,No,No,0
UI-5753-QQWPW,Female,No,No,0
UI-6010-DDPPW,Male,Yes,No,0
UI-1809-DMJHQ,Female,No,Yes,0
UI-6693-FRIRW,Male,No,No,0
UI-6586-MYGKD,Male,Yes,No,0
UI-3173-NVMPX,Female,Yes,Yes,0
UI-0248-PGHBZ,Female,No,No,1
UI-0623-GDISB,Female,No,No,0
UI-2892-GESUL,Female,Yes,Yes,0
UI-6923-EFPNL,Male,No,No,0
UI-7472-EQOAV,Male,Yes,Yes,1
UI-9574-RKJIF,Male,Yes,Yes,0
UI-2043-WVTQJ,Male,Yes,No,0
UI-8034-RYTVV,Female,No,No,0
UI-3863-QSTYI,Male,No,No,0
UI-2619-WFQWU,Female,No,No,0
UI-5044-LRQAQ,Female,Yes,No,0
UI-1716-LSAMB,Male,Yes,Yes,0
UI-1333-PBMXB,Female,Yes,Yes,0
UI-6546-OPBBH,Male,Yes,Yes,0
UI-5985-BEHZK,Female,Yes,No,1
UI-9127-QRZMH,Male,Yes,No,0
UI-5919-VCZYM,Male,No,No,0
UI-9644-KVCNC,Female,No,No,0
UI-2137-DQMEV,Male,Yes,Yes,0
UI-8174-LNWMW,Female,No,No,0
UI-9279-CJEOJ,Female,No,No,1
UI-7964-VEXDG,Male,No,Yes,0
UI-2404-JIBFC,Female,Yes,Yes,0
UI-0778-NELLA,Male,No,No,0
UI-8029-XYPWT,Male,Yes,No,1
UI-4614-NUVZD,Female,No,No,0
UI-4632-PAOYU,Male,Yes,Yes,0
UI-3803-KMQFW,Female,Yes,Yes,0
UI-6804-GDMOI,Female,No,No,0
UI-2990-OGYTD,Female,Yes,No,0
UI-6646-JPPHA,Female,No,No,1
UI-9572-MTILT,Male,Yes,No,0
UI-7658-UYUQS,Male,Yes,No,1
UI-7880-XSOJX,Male,No,No,0
UI-9611-CTWIH,Female,No,No,0
UI-4589-IUAJB,Male,Yes,No,0
UI-0329-GTIAJ,femail,No,No,0
UI-8746-BFOAJ,Male,No,No,1
UI-8457-XIGKN,Male,No,No,0
UI-6072-NUQCB,Male,Yes,Yes,0
UI-6629-CZTTH,Male,No,No,0
UI-8838-GPHZP,femail,No,No,0
UI-8750-QWZAJ,Female,Yes,Yes,0
UI-5364-EVNIB,Male,No,No,0
UI-6918-UMQCG,Female,No,No,0
UI-0675-NCDYU,Female,Yes,Yes,0
UI-6339-DKLMK,Female,No,No,0
UI-1346-PJWTK,Male,Yes,No,0
UI-5088-QZLRL,Male,No,No,0
UI-8023-QHAIO,Female,Yes,No,1
UI-4397-FRLTA,Female,No,No,0
UI-3057-VJJQE,Male,No,No,0
UI-5087-SUURX,Female,Yes,No,0
UI-2302-OUZXB,Male,Yes,No,0
UI-8133-ANHHJ,Female,No,No,1
UI-2270-CHBFN,Female,Yes,No,0
UI-0013-EXCHZ,Female,Yes,No,1
UI-5982-FPVQN,Female,Yes,Yes,0
UI-9107-UKCKY,Male,Yes,No,0
UI-4654-ULTTN,Male,Yes,No,0
UI-5550-VFRLC,Female,No,No,1
UI-5546-BYZSM,Female,No,No,0
UI-1492-KGETH,Male,Yes,Yes,0
UI-4929-BSTRX,Female,No,No,0
UI-4163-HFTUK,Male,No,No,0
UI-8215-NGSPE,Female,Yes,Yes,0
UI-2225-ZRGSG,Female,Yes,Yes,0
UI-8859-YSTWS,Male,No,No,0
UI-5271-YNWVR,Male,Yes,Yes,0
UI-7601-DHFWZ,Female,No,No,0
UI-2657-ALMWY,Female,Yes,No,1
UI-6330-JKLPC,Male,Yes,No,0
UI-4667-OHGKG,Male,No,No,0
UI-1998-VHJHK,Female,No,No,0
UI-1707-HABPF,Female,No,No,1
UI-1660-HSOOQ,Male,No,No,0
UI-7253-UVNDW,Female,No,No,0
UI-0487-VVUVK,Male,Yes,Yes,0
UI-7228-OMTPN,Male,No,No,0
UI-5063-IUOKK,Male,No,No,0
UI-4508-OEBEY,Male,Yes,No,0
UI-0027-KWYKW,Female,Yes,Yes,0
UI-2308-STERM,Female,No,No,0
UI-5982-XMDEX,Female,No,No,0
UI-6284-AHOOQ,Male,No,No,1
UI-6051-PTVNS,Female,Yes,Yes,0
UI-2344-JMOGN,Male,Yes,No,0
UI-3799-ISUZQ,Male,Yes,Yes,0
UI-2877-VDUER,Female,Yes,Yes,0
UI-9152-AMKAK,Male,No,No,0
UI-1794-HBQTJ,Female,No,No,0
UI-9432-VOFYX,Male,No,No,0
UI-8049-WJCLQ,Male,Yes,Yes,0
UI-6586-PSJOX,Male,No,Yes,0
UI-2460-FPSYH,Female,No,No,1
UI-9705-ZJBCG,Female,Yes,Yes,0
UI-4818-DRBQT,Male,Yes,No,0
UI-1320-HTRDR,Female,No,No,0
UI-6847-KJLTS,Female,Yes,No,1
UI-9670-BPNXF,Female,No,No,0
UI-3913-FCUUW,Female,Yes,Yes,0
UI-3301-VKTGC,Male,Yes,Yes,0
UI-1493-AMTIE,Male,No,No,0
UI-9555-SAHUZ,Female,Yes,Yes,0
UI-0816-TSPHQ,Male,No,No,0
UI-9932-WBWIK,Male,No,No,0
UI-4619-EVPHY,Female,Yes,No,1
UI-5286-YHCVC,Male,Yes,No,0
UI-6424-ELEYH,Female,Yes,No,0
UI-4391-RESHN,Male,No,No,0
UI-9115-YQHGA,Male,No,No,0
UI-4462-CYWMH,Male,Yes,No,1
UI-8963-MQVYN,Female,No,Yes,0
UI-2458-EOMRE,Female,No,No,0
UI-9334-GWGOW,Male,Yes,No,1
UI-6821-BUXUX,Female,No,No,0
UI-5028-HTLJB,Male,No,No,1
UI-9801-GDWGV,Female,No,No,0
UI-6542-LWGXJ,Male,Yes,No,0
UI-5567-GZKQY,Male,No,No,0
UI-1222-LRYKO,Male,No,Yes,0
UI-2320-JRSDE,Female,Yes,Yes,0
UI-2087-QAREY,Female,Yes,No,0
UI-0601-WZHJF,Male,Yes,No,0
UI-4423-JWZJN,Male,Yes,Yes,0
UI-5143-WMWOG,Male,No,No,0
UI-6490-FGZAT,Male,No,No,0
UI-5393-RXQSZ,Male,No,No,0
UI-7452-FOLON,Male,No,Yes,0
UI-2320-TZRRH,Female,No,No,0
UI-0231-LXVAP,Male,No,No,0
UI-9444-JTXHZ,Male,Yes,No,0
UI-4942-VZZOM,Male,Yes,No,0
UI-5510-BOIUJ,Male,No,Yes,0
UI-7502-BNYGS,Female,Yes,No,0
UI-4291-HYEBC,Female,Yes,Yes,1
UI-6147-CBCRA,Female,Yes,No,0
UI-6047-SUHPR,Male,Yes,Yes,0
UI-4471-KXAUH,Female,Yes,No,0
UI-9752-ZNQUT,Female,No,No,0
UI-7638-QVMVY,Female,No,No,0
UI-1576-PFZIW,Male,Yes,No,1
UI-5666-MBJPT,Male,No,No,0
UI-7312-XSBAT,Male,No,No,0
UI-3096-GKWEB,Male,Yes,No,0
UI-2371-JQHZZ,Male,Yes,No,0
UI-0674-GCDXG,Male,No,No,0
UI-1121-QSIVB,Female,No,Yes,0
UI-4396-KLSEH,Male,No,No,0
UI-3244-DCJWY,Female,No,No,0
UI-2824-MYYBN,Female,Yes,Yes,0
UI-0875-CABNR,Female,No,No,1
UI-6345-HOVES,Male,No,No,0
UI-8318-LCNBW,Male,Yes,No,0
UI-6469-QJKZW,Female,Yes,No,0
UI-0147-ESWWR,Female,Yes,No,1
UI-1217-VASWC,Male,Yes,No,1
UI-7812-FZHPE,Female,Yes,Yes,0
UI-6370-ZVHDV,Female,Yes,No,0
UI-5915-DGNVC,Female,Yes,No,0
UI-6260-XLACS,Male,No,No,0
UI-3566-CAAYU,Female,Yes,Yes,0
UI-4983-CCWMC,Male,No,No,0
UI-9103-CXVOK,Male,Yes,Yes,0
UI-2896-TBNBE,Male,Yes,No,0
UI-4797-AXPXK,Female,No,Yes,0
UI-5229-PRWKT,Male,No,No,0
UI-6982-UQZLY,Female,Yes,No,1
UI-2522-WLNSF,Female,Yes,No,1
UI-3841-CONLJ,Female,Yes,No,0
UI-5057-LCOUI,Female,No,No,0
UI-0193-ESZXP,Female,Yes,No,1
UI-4475-NVTLU,Male,Yes,Yes,0
UI-4369-HTUIF,Male,No,No,1
UI-9386-LDCZR,Male,No,No,0
UI-9585-KKMFD,Male,Yes,Yes,0
UI-5399-ZIMKF,Male,No,No,0
UI-0336-KXKFK,Male,No,No,0
UI-5619-XZZKR,Male,No,No,0
UI-3948-FVVRP,Male,Yes,Yes,0
UI-5327-XOKKY,Male,Yes,No,1
UI-0983-TATYJ,Female,Yes,No,0
UI-1813-JYWTO,Female,Yes,No,0
UI-0156-FVPTA,Male,Yes,No,0
UI-1984-FCOWB,Female,Yes,No,0
UI-0654-HMSHN,Male,Yes,Yes,0
UI-6719-OXYBR,Male,No,No,0
UI-3312-ZWLGF,Male,Yes,No,1
UI-6476-YHMGA,Female,Yes,Yes,0
UI-5287-QWLKY,Male,Yes,Yes,1
UI-0795-XCCTE,Male,No,No,1
UI-0168-XZKBB,Female,Yes,No,0
UI-3785-NRHYR,Male,No,No,0
UI-5196-SGOAK,Female,No,No,0
UI-4537-DKTAL,Female,No,No,0
UI-7072-MBHEV,Female,Yes,Yes,1
UI-5602-BVFMK,Female,No,No,0
UI-6297-NOOPG,Female,Yes,No,0
UI-1891-UAWWU,Female,Yes,No,1
UI-8204-TIFGJ,Female,No,No,0
UI-8050-DVOJX,Male,No,No,1
UI-6108-OQZDQ,Female,Yes,Yes,0
UI-0363-QJVFX,Male,No,No,0
UI-8903-XEBGX,Male,No,Yes,0
UI-8169-SAEJD,Male,Yes,No,1
UI-9840-DVNDC,Male,No,No,0
UI-1089-XZWHH,Female,Yes,Yes,0
UI-2325-WINES,Female,No,No,0
UI-6064-ZATLR,Female,No,No,0
UI-3096-JRDSO,Female,Yes,No,1
UI-7824-PANSQ,Male,No,No,0
UI-8042-JVNFH,Male,No,No,0
UI-9648-BCHKM,Female,Yes,Yes,0
UI-2888-ADFAO,Female,Yes,Yes,0
UI-8707-HOEDG,Female,Yes,Yes,0
UI-3374-LXDEV,Female,No,No,0
UI-4072-IPYLT,Female,Yes,Yes,0
UI-7167-PCEYD,Male,No,No,0
UI-4936-YPJNK,Female,No,No,0
UI-1580-BMCMR,Male,No,No,1
UI-4817-KEQSP,Female,Yes,Yes,0
UI-6408-WHTEF,Male,Yes,Yes,0
UI-9251-AWQGT,Female,Yes,Yes,0
UI-8749-CLJXC,Male,No,No,0
UI-7989-VCQOH,Male,Yes,Yes,0
UI-5049-GLYVG,Male,No,No,0
UI-4199-QHJNM,Male,Yes,No,1
UI-8882-TLVRW,Male,Yes,Yes,0
UI-5883-GTGVD,Male,No,No,0
UI-5135-GRQJV,Male,Yes,No,1
UI-2384-OVPSA,Female,No,No,1
UI-1371-WEPDS,Male,Yes,No,1
UI-3580-GICBM,Female,Yes,Yes,0
UI-4817-QRJSX,Female,No,No,0
UI-9730-DRTMJ,Male,Yes,No,0
UI-4686-UXDML,Female,No,No,0
UI-3349-ANQNH,Female,No,No,1
UI-2398-YPMUR,Female,Yes,No,1
UI-0932-YIXYU,Female,No,No,0
UI-7480-SPLEF,Male,Yes,Yes,0
UI-7636-XUHWW,Male,No,No,0
UI-1431-CYWMH,Female,Yes,Yes,0
UI-5937-EORGB,Male,Yes,No,1
UI-6349-JDHQP,Female,No,No,0
UI-5539-HIVAK,Female,Yes,No,1
UI-5847-MXBEO,Male,No,No,0
UI-9985-MWVIX,Female,No,No,0
UI-4583-PARNH,Male,Yes,No,1
UI-1116-FRYVH,Female,Yes,Yes,0
UI-1421-HCERK,Male,Yes,No,1
UI-9633-XQABV,Female,No,No,0
UI-0716-BQNDX,Male,No,No,1
UI-1265-XTECC,Female,Yes,No,1
UI-1183-CANVH,Female,Yes,No,0
UI-1972-XMUWV,Female,Yes,No,0
UI-8679-LZBMD,Male,Yes,No,0
UI-3407-JMJQQ,Female,Yes,Yes,0
UI-6252-DFGTK,Female,Yes,No,0
UI-1539-LNKHM,Female,No,No,0
UI-8645-KOMJQ,Male,Yes,Yes,0
UI-0289-IVARM,Female,No,No,0
UI-9761-XUJWD,Male,No,No,0
UI-4057-FKCZK,Male,Yes,Yes,0
UI-4291-TPNFG,Male,Yes,No,0
UI-6087-YPWHO,Male,Yes,No,0
UI-3090-QFUVD,Female,No,No,0
UI-2237-ZFSMY,Female,No,No,0
UI-1722-LDZJS,Male,Yes,Yes,0
UI-1818-ESQMW,Female,No,No,0
UI-4871-JTKJF,Female,No,No,1
UI-1415-YFWLT,Female,No,No,1
UI-7401-RUBNK,Female,Yes,No,0
UI-0506-YLVKJ,Male,Yes,Yes,0
UI-8661-BOYNW,Female,Yes,No,0
UI-6711-VTNRE,Female,No,No,0
UI-4815-GBTCD,Female,Yes,No,0
UI-2805-AUFQN,Female,No,No,0
UI-0980-PVMRC,Female,Yes,Yes,0
UI-7233-DRTRF,Male,Yes,No,0
UI-3500-RMZLT,Female,No,No,1
UI-3873-NFTGI,Male,No,No,0
UI-1162-ECVII,Male,Yes,No,1
UI-7048-GXDAY,Male,No,No,0
UI-8571-ZCMCX,Female,Yes,Yes,0
UI-1169-WCVAK,Male,Yes,No,0
UI-4548-SDBKE,Female,No,No,0
UI-8066-POXGX,Female,No,No,0
UI-7129-CAKJW,Female,No,No,0
UI-8695-ARGXZ,Male,Yes,No,1
UI-3570-YUEKJ,Female,No,No,0
UI-4143-OOBWZ,Male,Yes,No,0
UI-1555-HAPSU,Female,Yes,Yes,0
UI-1697-NVVGY,Male,Yes,No,1
UI-7854-EKTJL,Female,No,Yes,0
UI-8464-EETCQ,Male,No,No,0
UI-2419-FSORS,Male,Yes,No,0
UI-8132-YPVBX,Female,No,No,0
UI-9102-IAYHT,Female,Yes,Yes,0
UI-6754-LZUKA,Male,Yes,No,0
UI-3422-LYEPQ,Male,Yes,Yes,0
UI-8099-MZPUJ,Male,Yes,Yes,0
UI-0787-LHDYT,Male,No,No,0
UI-2642-DTVCO,Male,No,No,1
UI-0374-IOEGQ,Female,No,No,0
UI-4361-JEIVL,Male,No,Yes,0
UI-3197-NNYNB,Male,No,No,0
UI-3396-DKDEL,Female,Yes,Yes,0
UI-1752-OZXFY,Male,Yes,No,0
UI-9066-QRSDU,Female,Yes,No,0
UI-9112-WSNPU,Female,No,No,1
UI-9867-NNXLC,Female,No,No,0
UI-5321-NTRKC,Male,Yes,Yes,0
UI-1363-TXLSL,Male,Yes,No,1
UI-9507-EXLTT,Female,Yes,No,0
UI-3161-GETRM,Male,Yes,Yes,0
UI-0402-OAMEN,Female,Yes,Yes,0
UI-6933-VLYFX,Male,Yes,Yes,0
UI-6754-WKSHP,Male,No,Yes,0
UI-9846-GKXAS,Female,No,No,0
UI-6017-PPLPX,Male,Yes,Yes,0
UI-4976-LNFVV,Male,Yes,No,1
UI-5055-MGMGF,Female,Yes,No,0
UI-4641-FROLU,Female,Yes,Yes,0
UI-2862-JVEOY,Male,No,No,0
UI-2969-QWUBZ,Female,No,No,0
UI-9822-BIIGN,Male,Yes,Yes,0
UI-2077-MPJQO,Male,Yes,No,1
UI-1534-OULXE,Female,Yes,Yes,0
UI-7136-RVDTZ,Male,No,No,1
UI-2971-SGAFL,Female,No,No,0
UI-1480-IVEVR,Male,Yes,No,1
UI-2905-KFQUV,Female,Yes,No,0
UI-4581-SSPWD,Female,No,No,0
UI-3370-HXOPH,Female,No,No,0
UI-9391-YZEJW,Female,No,No,0
UI-9958-MEKUC,Male,Yes,Yes,0
UI-0281-CNTZX,Male,Yes,No,0
UI-6927-WTFIV,Male,No,No,1
UI-4118-CEVPF,Female,No,No,1
UI-3398-ZOUAA,Male,Yes,No,1
UI-9114-VEPUF,Male,Yes,No,0
UI-7876-BEUTG,Female,No,No,0
UI-2338-BQEZT,Female,No,No,0
UI-9873-MNDKV,Female,No,No,0
UI-0378-NHQXU,Female,Yes,Yes,0
UI-8241-JUIQO,Female,No,No,0
UI-2194-IIQOF,Female,Yes,No,0
UI-4512-ZUIYL,Female,No,No,0
UI-9631-RXVJM,Male,No,No,0
UI-9584-EXCDZ,Female,No,No,0
UI-7969-AULMZ,Female,No,No,0
UI-5093-FEGLU,Female,Yes,No,0
UI-2621-UDNLU,Female,Yes,No,0
UI-7526-IVLYU,Male,No,No,0
UI-2428-HYUNX,Male,Yes,No,1
UI-9214-EKVXR,Female,No,No,0
UI-3410-MHHUM,Female,Yes,Yes,0
UI-0568-ONFPC,Male,Yes,Yes,0
UI-0733-VUNUW,Male,No,No,0
UI-4550-EVXNY,Female,No,Yes,0
UI-2122-YWVYA,Female,No,No,0
UI-2968-SSGAA,Female,No,No,0
UI-2296-DKZFP,Female,Yes,No,0
UI-4844-JJWUY,Female,No,No,1
UI-6777-TGHTM,Female,No,No,0
UI-8909-BOLNL,Male,No,No,0
UI-6603-YRDCJ,Male,Yes,No,0
UI-3538-WZPHD,Male,No,No,0
UI-3229-USWAR,Female,No,No,0
UI-2138-VFAPZ,Female,Yes,Yes,0
UI-6131-JLWZM,Female,No,No,0
UI-4785-QRJHC,Male,Yes,No,1
UI-0269-XFESX,Male,Yes,Yes,0
UI-1709-EJDOX,Female,Yes,Yes,0
UI-4316-XCSLJ,Male,No,Yes,0
UI-8610-WFCJF,Female,Yes,Yes,0
UI-9693-XMUOB,Male,Yes,No,1
UI-0383-CLDDA,Female,No,No,0
UI-4905-JEFDW,Male,No,No,0
UI-2709-UQGNP,Male,No,No,0
UI-3549-ZTMNH,Male,Yes,Yes,0
UI-7881-INRLC,Male,No,No,0
UI-8033-ATFAS,Female,Yes,Yes,0
UI-1635-NZATJ,Male,Yes,No,1
UI-0562-HKHML,Male,Yes,Yes,0
UI-8277-RVRSV,Female,Yes,Yes,0
UI-9943-VSZUV,Male,No,No,1
UI-0117-LFRMW,Male,Yes,Yes,0
UI-6172-FECYY,Male,Yes,Yes,0
UI-7054-ENNGU,Female,Yes,No,0
UI-1455-HFBXA,Male,Yes,No,0
UI-9402-CXWPL,Female,No,No,0
UI-1628-BIZYP,Male,No,No,0
UI-1965-AKTSX,Female,No,No,1
UI-0082-LDZUE,Male,No,No,0
UI-4786-UKSNZ,Male,No,No,0
UI-5343-SGUBI,Female,No,No,0
UI-0856-NAOES,Male,No,No,0
UI-1976-AZZPJ,Male,Yes,No,0
UI-7248-VZQLC,Female,No,No,1
UI-6156-UZDLF,Female,No,No,0
UI-3099-OONVS,Male,Yes,Yes,0
UI-9500-WBGRP,Male,No,No,0
UI-5183-KLYEM,Female,No,No,0
UI-5144-PQCDZ,Male,No,No,0
UI-8514-VZHEB,Male,Yes,Yes,0
UI-6625-IUTTT,Male,No,No,0
UI-9355-NPPFS,Female,No,No,1
UI-0068-FIGTF,Female,No,No,0
UI-5965-GGPRW,Male,Yes,Yes,0
UI-8035-PWSEV,Female,No,No,0
UI-2236-HILPA,Male,Yes,Yes,0
UI-1840-BIUOG,Male,No,No,0
UI-1356-MKYSK,Male,No,No,0
UI-6080-LNESI,Male,No,No,0
UI-1830-IPXVJ,Female,Yes,Yes,0
UI-5828-DWPIL,Male,Yes,No,1
UI-8398-TBIYD,Female,No,No,0
UI-0011-IGKFF,Male,Yes,No,1
UI-4192-GORJT,Male,Yes,No,0
UI-6496-SLWHQ,Male,No,No,1
UI-9912-GVSEQ,Female,Yes,No,1
UI-2931-FSOHN,Male,No,No,1
UI-9418-RUKPH,Female,Yes,Yes,0
UI-5383-MMTWC,Female,Yes,No,1
UI-9971-ZWPBF,Male,Yes,Yes,1
UI-4712-AUQZO,Male,No,No,0
UI-9711-FJTBX,Male,Yes,Yes,0
UI-2908-ZTPNF,Female,No,No,0
UI-7240-ETPTR,Female,Yes,No,0
UI-2202-CUYXZ,Male,No,No,0
UI-5995-OIGLP,Male,No,No,0
UI-8421-WZOOW,Female,Yes,Yes,1
UI-6261-RCVNS,Female,No,No,0
UI-7951-QKZPL,Female,Yes,Yes,0
UI-1414-YADCW,Male,Yes,No,0
UI-8756-RDDLT,Female,No,No,0
UI-2862-PFNIK,Male,No,Yes,0
UI-5816-QVHRX,Female,No,No,0
UI-4430-YHXGG,Female,No,Yes,0
UI-6888-SBYAI,Male,No,No,0
UI-7395-XWZOY,Male,No,No,0
UI-7169-YWAMK,Male,Yes,Yes,0
UI-3640-PHQXK,Female,No,No,0
UI-6877-LGWXO,Male,Yes,No,1
UI-6859-RKMZJ,Male,Yes,No,0
UI-2729-VNVAP,Female,Yes,Yes,0
UI-2957-JIRMN,Female,No,No,1
UI-2049-BAFNW,Female,No,No,0
UI-3842-QTGDL,Male,Yes,No,0
UI-7163-OCEQI,Male,Yes,Yes,0
UI-9782-LGXMC,Female,Yes,Yes,0
UI-5975-BAICR,Male,Yes,Yes,0
UI-8019-ENHXU,Male,Yes,No,0
UI-5167-GBFRE,Male,No,No,1
UI-9033-EOXWV,Female,No,No,0
UI-4673-KKSLS,Female,No,No,0
UI-4853-OITSN,Male,Yes,No,0
UI-9800-OUIGR,Male,Yes,Yes,0
UI-1324-NLTJE,Female,No,No,1
UI-2324-EFHVG,Male,No,No,0
UI-7094-MSZAO,Male,Yes,Yes,0
UI-1522-VVDMG,Male,Yes,Yes,0
UI-6907-CQGPN,Male,No,No,0
UI-0780-XNZFN,Male,No,No,0
UI-0239-OXEXL,Female,No,No,0
UI-2675-IJRGJ,Male,No,No,0
UI-7049-GKVZY,Female,No,No,0
UI-8577-QSOCG,Female,Yes,Yes,0
UI-3721-CNZHX,Male,No,No,0
UI-0212-ISBBF,Female,No,No,0
UI-9185-TQCVP,Male,Yes,No,0
UI-3585-YNADK,Female,Yes,No,0
UI-5271-DBYSJ,Male,No,No,1
UI-1099-GODLO,Female,Yes,Yes,0
UI-6828-HMKWP,Male,Yes,Yes,0
UI-5567-WSELE,Male,Yes,No,1
UI-1472-TNCWL,Male,No,Yes,0
UI-8063-RJYNF,Male,No,No,0
UI-0687-ZVTHB,Male,Yes,Yes,0
UI-2080-GKCWQ,Male,No,No,0
UI-9661-ACXBS,Female,No,No,0
UI-2193-SFWQW,Male,Yes,Yes,0
UI-5656-JAMLX,Male,No,No,0
UI-3462-BJQQA,Female,No,No,0
UI-0442-TDYUO,Male,Yes,No,0
UI-6733-LRIZX,Male,No,No,0
UI-9503-XJUME,Male,No,Yes,0
UI-4367-NHWMM,Female,No,No,0
UI-3727-RJMEO,Male,Yes,No,0
UI-3779-OSWCF,Female,Yes,No,0
UI-6736-DHUQI,Female,Yes,Yes,0
UI-3915-ODIYG,Male,No,No,1
UI-1360-RCYRT,Male,Yes,Yes,0
UI-2724-FJDYW,Male,No,Yes,0
UI-4451-RWASJ,Male,Yes,Yes,0
UI-6646-VRFOL,Male,Yes,No,1
UI-3460-TJBWI,Male,Yes,Yes,0
UI-5917-HBSDW,Female,Yes,Yes,0
UI-5685-IIXLY,Female,Yes,Yes,0
UI-5671-UUNXD,Female,Yes,No,1
UI-0956-ACVZC,Female,No,No,0
UI-2325-NBPZG,Female,No,No,0
UI-4250-ZBWLV,Male,No,No,0
UI-4482-FTFFX,Male,No,No,0
UI-8859-DZTGQ,Male,No,No,0
UI-0440-MOGPM,Female,No,No,0
UI-0020-JDNXP,Female,Yes,Yes,0
UI-3752-CQSJI,Female,Yes,Yes,0
UI-5025-GOOKI,Female,No,No,0
UI-4698-KVLLG,Female,No,No,1
UI-5095-AESKG,Female,Yes,No,0
UI-2887-JPYLU,Female,No,Yes,0
UI-4770-QAZXN,Female,No,No,0
UI-4896-CPRPF,Male,Yes,Yes,0
UI-1871-MOWRM,Male,Yes,No,0
UI-9714-EDSUC,Male,No,No,0
UI-2027-OAQQC,Female,No,No,0
UI-0282-NVSJS,Female,Yes,Yes,1
UI-9090-SGQXL,Male,Yes,No,1
UI-6595-YGXIT,Male,No,No,1
UI-7353-YOWFP,Female,No,No,0
UI-9835-ZIITK,Male,Yes,No,1
UI-8008-ESFLK,Female,Yes,No,0
UI-7537-CBQUZ,Male,No,No,1
UI-1555-DJEQW,Female,Yes,Yes,0
UI-5649-TJHOV,Male,Yes,No,1
UI-0519-XUZJU,Female,No,No,0
UI-3363-EWLGO,Female,No,No,0
UI-4750-UKWJK,Female,Yes,No,1
UI-6338-AVWCY,Male,No,No,0
UI-1689-YQBYY,Female,No,Yes,0
UI-4487-ZYJZK,Female,Yes,Yes,0
UI-2959-FENLU,Female,No,No,0
UI-0708-LGSMF,Male,Yes,No,0
UI-9253-QXKBE,Male,Yes,No,1
UI-7634-HLQJR,Female,Yes,Yes,0
UI-0487-RPVUM,Male,Yes,No,0
UI-4079-ULGFR,Male,No,No,0
UI-2516-XSJKX,Female,Yes,Yes,0
UI-0057-QBUQH,Female,No,Yes,0
UI-9445-SZLCH,Female,Yes,Yes,0
UI-6599-SFQVE,Female,No,No,0
UI-8331-ZXFOE,Female,No,No,0
UI-4003-FUSHP,Male,No,No,0
UI-0356-ERHVT,Male,Yes,No,0
UI-7325-ENZFI,Female,No,No,0
UI-4884-ZTHVF,Female,No,No,1
UI-3920-HIHMQ,Female,No,Yes,0
UI-3055-OYMSE,Female,No,No,1
UI-0613-WUXUM,Female,Yes,Yes,0
UI-7568-PODML,Male,No,No,0
UI-4458-KVRBJ,Male,No,No,0
UI-5349-IECLD,Male,No,No,0
UI-1397-XKKWR,Male,No,No,0
UI-3945-GFWQL,Female,No,Yes,0
UI-8097-OMULG,Male,Yes,Yes,0
UI-6013-BHCAW,Male,Yes,Yes,0
UI-0401-WDBXM,Male,Yes,Yes,0
UI-3387-PLKUI,Female,Yes,Yes,0
UI-6096-EGVTU,Female,Yes,Yes,0
UI-3797-VTIDR,Male,Yes,No,0
UI-5081-NWSUP,Female,No,No,0
UI-2580-ATZSQ,Female,Yes,Yes,0
UI-8085-MSNLK,Female,Yes,No,0
UI-9691-HKOVS,Female,Yes,No,0
UI-9881-VCZEP,Female,Yes,No,0
UI-9526-BIHHD,Male,No,No,0
UI-8757-TFHHJ,Male,No,No,0
UI-4523-WXCEF,Female,Yes,No,0
UI-1468-DEFNC,Male,Yes,Yes,1
UI-5119-KEPFY,Male,Yes,No,0
UI-8364-TRMMK,Female,No,No,0
UI-0916-KNFAJ,Male,Yes,No,0
UI-8319-QBEHW,Male,No,Yes,0
UI-3063-QFSZL,Female,No,No,0
UI-8775-LHDJH,Female,Yes,No,1
UI-9625-QNLUX,Male,Yes,Yes,0
UI-3097-NQYSN,Male,Yes,No,1
UI-4024-CSNBY,Female,Yes,No,0
UI-7110-BDTWG,Female,Yes,No,0
UI-7493-GVFIO,Male,No,No,0
UI-0690-SRQID,Male,No,No,0
